3.7506770726872657e-01	-2.4361738398806983e-14
3.7470043539990622e-01	-2.4359679919597710e-14
3.7425105025061178e-01	-2.4325277186486737e-14
3.7371925077668344e-01	-2.4283842816068157e-14
3.7310467875163261e-01	-2.4277184763597531e-14
3.7240691750715238e-01	-2.4228815329853753e-14
3.7162549045131804e-01	-2.4181045743390545e-14
3.7075985935134775e-01	-2.4123686629102642e-14
3.6980942236539877e-01	-2.4079732885731640e-14
3.6877351180520823e-01	-2.4092647113662261e-14
3.6765139160837351e-01	-2.4052435232554061e-14
3.6644225449565937e-01	-2.4016658112550411e-14
3.6514521878480255e-01	-2.3982779311406986e-14
3.6375932482778728e-01	-2.3955012032556420e-14
3.6228353103333555e-01	-2.3930090499337361e-14
3.6071670943024892e-01	-2.3926491086551915e-14
3.5905764072005875e-01	-2.3919433671081263e-14
3.5730500875893134e-01	-2.3941967037161044e-14
3.5545739439862872e-01	-2.3930192392290105e-14
3.5351326860413657e-01	-2.3906032843574641e-14
3.5147098475082711e-01	-2.3873463156109788e-14
3.4932876998604867e-01	-2.3838683917729683e-14
3.4708471551797299e-01	-2.3757576183479791e-14
3.4473676566725403e-01	-2.3715923240982082e-14
3.4228270548310880e-01	-2.3640778756105475e-14
3.3972014668294065e-01	-2.3594260692867186e-14
3.3704651162117499e-01	-2.3547406549232955e-14
3.3425901492551446e-01	-2.3422006878010636e-14
3.3135464235351769e-01	-2.3280769097726781e-14
3.2833012631461533e-01	-2.3155801149899742e-14
3.2518191736690916e-01	-2.2994456306245040e-14
3.2190615082824958e-01	-2.2819047470222346e-14
3.1849860743089836e-01	-2.2664953302518296e-14
3.1495466669324823e-01	-2.2525469538077251e-14
3.1126925137811184e-01	-2.2297326883909650e-14
3.0743676105860235e-01	-2.2098482256545102e-14
3.0345099243441587e-01	-2.1861723173354112e-14
2.9930504366715804e-01	-2.1624613946357057e-14
2.9499119969722681e-01	-2.1382358190850631e-14
2.9050079537620366e-01	-2.1147229774986086e-14
2.8582405347283663e-01	-2.0894850189094791e-14
2.8094989545198534e-01	-2.0660248312567340e-14
2.7586572476369814e-01	-2.0406219020002544e-14
2.7055718572946319e-01	-2.0068888087224396e-14
2.6500790663311669e-01	-1.9732598306801468e-14
2.5919924409018630e-01	-1.9392668059154769e-14
2.5311005798726111e-01	-1.8995668146698803e-14
2.4671656290292396e-01	-1.8611019403655397e-14
2.3999232310882374e-01	-1.8185139229919178e-14
2.3290848316329654e-01	-1.7752848139950575e-14
2.2543435218096258e-01	-1.7259119886898877e-14
2.1753848192390807e-01	-1.6761115064514443e-14
2.0919038835253465e-01	-1.6228003249589769e-14
2.0036305096257409e-01	-1.5592452306880173e-14
1.9103626919696659e-01	-1.4911510429251233e-14
1.8120084605142586e-01	-1.4215164953802969e-14
1.7086339800713560e-01	-1.3451025152807047e-14
1.6005136567815073e-01	-1.2618046043933279e-14
1.4881755438057373e-01	-1.1763875026652372e-14
1.3724333166370559e-01	-1.0795616580084161e-14
1.2543953613575567e-01	-9.8147179299871170e-15
1.1354429334630298e-01	-8.8442880470329138e-15
1.0171733284241415e-01	-7.8820611029223636e-15
9.0131016489422802e-02	-6.9603188385255721e-15
7.8958985475700003e-02	-6.0978895500993139e-15
6.8363910409730125e-02	-5.2722014195942767e-15
5.8486093642057951e-02	-4.4693663999267189e-15
4.9434528151713675e-02	-3.7666485522390003e-15
4.1281507129040981e-02	-3.1041799334620367e-15
3.4061168012433349e-02	-2.5328961382790231e-15
2.7771655897032666e-02	-2.0512081010913196e-15
2.2380076844079694e-02	-1.6026247701866430e-15
1.7829163409643748e-02	-1.2829209923157041e-15
1.4044579985159834e-02	-1.0117183660375186e-15
1.0941979978653709e-02	-7.8530096271884657e-16
8.4331974722686998e-03	-5.7798099122478840e-16
6.4312336878661336e-03	-3.8172843591757725e-16
4.8539329666207366e-03	-2.5390311684154784e-16
3.6264122477484484e-03	-1.5370701253173955e-16
2.6824113430556260e-03	-7.1361012382397139e-17
1.9647793972654847e-03	-3.1118457929512319e-17
1.4253207485465395e-03	1.6240293567903178e-17
1.0242054995997685e-03	6.7488815342330213e-17
7.2911841231700926e-04	6.2438664360286293e-17
5.1428297112650421e-04	7.9062819581346274e-17
3.5946136740665436e-04	1.2355919522367370e-16
2.4899908331092437e-04	1.1022960618897406e-16
1.7095627415093128e-04	8.3800731679333547e-17
1.1634763991131068e-04	1.1080179099284588e-16
7.8497569821737122e-05	9.6416309471893994e-17
5.2507267804023400e-05	8.3224848520771801e-17
3.4824387813416028e-05	8.2901004891780368e-17
2.2902489649192932e-05	7.1367819150022379e-17
1.4936521023188683e-05	4.9319580968236623e-17
9.6608307671651564e-06	5.0769685731267402e-17
6.1973621955583399e-06	5.1451903356490153e-17
3.9432500899569953e-06	5.6521276174513601e-17
2.4887604479198566e-06	5.8416217863286839e-17
1.5581821515920484e-06	4.6015682861888579e-17
9.6779539567102860e-07	1.3768837361153247e-17
5.9635081180121756e-07	2.4530026221319002e-17
3.6458158121042905e-07	1.4574679280968782e-17
2.2114800441593437e-07	2.1523602242491846e-17
1.3310260557700712e-07	1.0580730307097280e-17
7.9492162965268781e-08	4.4011267914962251e-19
4.7110150418390585e-08	7.2264564058178901e-18
2.7706044824104845e-08	-2.9294144287249440e-17
1.6170415419923295e-08	-2.5028883640601849e-17
9.3663525543377666e-09	-2.7225966059721163e-17
5.3844078280125878e-09	-2.8491459470044018e-17
3.0721213270640778e-09	-2.3517261226051090e-17
1.7397468849818366e-09	-2.2696336404749501e-17
9.7790090590632143e-10	-4.2327841782598641e-17
5.4560470903605123e-10	-2.1749841053735946e-17
3.0216845220627570e-10	-8.2062819969133139e-18
1.6612002517511843e-10	-1.0248085994345515e-17
9.0659855403940870e-11	-1.6873322384356631e-17
4.9120181331246643e-11	-6.0950326142059877e-18
2.6426646713530755e-11	-1.5993611992557900e-17
1.4126181854507091e-11	-3.1706407538658025e-17
7.5186180135608448e-12	-3.2774155040392678e-17
4.0146885879675955e-12	-3.3369810907578140e-18
2.2078806266026738e-12	3.6102196858351081e-18
1.3568215211702232e-12	9.9307596847937359e-19
