-8.553980e-11	-1.622388e-11	5.855193e-11	2.675672e-11	1.160728e-10	-1.359272e-10	-4.233946e-11	2.549911e-11	-8.457623e-11	1.459029e-11	-1.864796e-11	9.351419e-11	6.808146e-11	4.448774e-12	2.185614e-11	-1.841102e-10	-1.976895e-11	-2.511409e-11	7.031733e-11	1.056377e-10	6.635933e-11	5.872801e-11	1.028414e-10	1.279494e-10	1.623550e-10	1.472606e-10	1.776548e-10	9.223250e-12	5.217299e-11	-2.209004e-11	-4.693440e-11	1.455120e-11	-1.220883e-10	1.787562e-10	-1.071125e-10	2.318146e-10	1.549836e-11	2.512092e-10	3.489056e-11	2.097512e-10	-4.584367e-11	-1.200895e-10	-9.675592e-12	-1.477900e-10	2.143596e-11	-1.900929e-10	6.766456e-11	-2.757094e-10	1.095963e-10	-2.487007e-10	-3.949737e-12	-2.206629e-10	-3.953082e-11	6.957954e-12	1.562180e-10	1.611009e-10	7.709110e-11	3.230822e-11	8.890908e-12	-3.188745e-11	9.738190e-11	1.718878e-10	7.020024e-11	-7.170497e-11	-2.952770e-11	-5.488158e-11	1.771614e-11	2.625633e-10	-5.290208e-11	3.002923e-10	-4.495245e-11	1.228379e-10	1.301374e-11	4.800641e-11	-1.291076e-10	2.914313e-11	-1.715348e-10	1.216428e-10	-1.507851e-11	-6.122222e-11	7.241942e-11	-1.555794e-10	-1.070680e-10	-6.997309e-11	-9.468016e-11	1.602778e-10	-1.025543e-10	6.199407e-11	-3.147397e-11	1.510164e-10	-1.249817e-10	2.658719e-11	-6.431629e-12	1.266370e-11	9.018880e-11	-4.121260e-11	1.902154e-11	2.467879e-10	9.169516e-12	1.804443e-10	-7.307212e-12	1.890403e-10	-2.699098e-11	-1.704641e-10	-5.781295e-11	-2.077543e-10	-1.512367e-10	-7.144421e-11	-6.424015e-11	9.662679e-11	-2.068842e-10	-1.107725e-10	-1.195940e-10	-1.612973e-11	3.926513e-11	1.340554e-10	3.516847e-11	-3.850131e-11	3.930527e-11	8.752534e-11	5.723326e-11	5.554599e-11	8.242731e-11	1.747591e-10	-3.149485e-11	-8.127725e-11	
-1.971706e-11	-2.164902e-10	-1.493521e-11	-4.251632e-11	1.691776e-11	-2.308999e-11	-1.101276e-11	-1.424396e-10	-5.185841e-11	-1.685271e-10	-1.916853e-10	-5.515983e-13	-2.937912e-11	2.943203e-10	1.363264e-10	2.248846e-10	-1.185259e-10	-6.653729e-11	-1.389631e-10	-2.694942e-11	1.726606e-11	1.485339e-10	7.757848e-11	5.675371e-12	9.755958e-11	-1.938329e-10	9.372698e-11	-1.941134e-11	2.835501e-11	-4.363818e-11	-2.730541e-11	-4.649975e-12	-7.551345e-11	1.306811e-10	-1.255864e-10	1.207355e-10	-1.187758e-10	1.346778e-10	-1.268211e-10	2.012793e-10	-1.151841e-10	2.289694e-10	-1.214690e-10	2.256837e-10	-1.393336e-10	9.212497e-11	-1.465102e-10	1.140572e-10	-6.075221e-11	3.137736e-10	-8.169031e-11	1.159789e-10	-7.576558e-13	1.148030e-10	-2.943586e-11	1.666023e-11	-8.039560e-11	4.643868e-11	4.704343e-11	7.934528e-11	4.208108e-11	-1.339694e-10	-1.041551e-10	2.205315e-12	-6.798789e-11	3.075298e-10	8.811234e-12	2.023909e-10	-5.309301e-11	2.442275e-10	-1.262330e-10	1.734938e-11	-1.667629e-12	-7.440791e-12	-2.686322e-11	8.013432e-11	3.283333e-11	-1.158003e-10	3.797351e-11	-3.013585e-10	-1.411528e-10	1.040122e-10	-7.436171e-11	-9.182361e-11	-5.153570e-11	-1.006072e-10	-5.377435e-11	1.080736e-10	-7.048069e-11	-9.863102e-11	-1.112054e-10	-1.963002e-10	-5.459664e-11	6.332842e-11	1.339600e-10	-6.158029e-11	1.206295e-10	1.688937e-10	4.057265e-11	1.108227e-10	6.064272e-11	-3.967861e-11	1.364887e-11	3.945851e-11	-6.280270e-11	2.037193e-10	7.760162e-11	-6.460545e-11	8.053286e-11	-2.002018e-10	1.895882e-11	1.306115e-10	-2.332877e-11	6.438267e-11	1.674451e-10	-7.304138e-11	9.886799e-11	-9.235594e-11	-8.776543e-12	4.695892e-11	-9.124117e-11	7.601130e-11	5.216437e-11	1.635455e-10	6.253963e-11	-5.225478e-11	
-4.589429e-11	5.410422e-11	9.501508e-11	1.925877e-11	7.121140e-11	-3.299388e-12	-4.906082e-11	7.213236e-11	-9.011439e-11	-9.468958e-11	-7.005425e-11	-3.005885e-11	-1.431486e-10	1.566318e-10	-7.877966e-11	-5.390719e-11	-7.952191e-11	-4.706622e-11	6.236845e-11	3.483656e-11	9.722393e-11	-5.237291e-11	-1.667309e-11	2.278623e-10	-2.774822e-11	-6.233867e-12	-4.111598e-11	4.641191e-11	-2.962168e-11	1.468389e-10	-7.351864e-11	1.002282e-10	-7.412618e-11	1.638764e-10	-1.020438e-10	3.019921e-10	1.463963e-10	1.684365e-10	4.642893e-11	1.374103e-10	6.897089e-11	-4.344120e-11	8.285646e-11	-1.310702e-10	6.998692e-11	-1.579489e-10	-4.195105e-12	-3.174098e-10	1.104627e-10	-2.789838e-10	5.573120e-11	-4.315387e-11	6.617841e-11	-1.137058e-10	4.704613e-11	2.980979e-12	3.053895e-12	9.672117e-11	1.295271e-10	9.231125e-11	1.327888e-10	1.248141e-10	2.807380e-11	1.154897e-10	2.516205e-11	4.418342e-11	5.340850e-11	9.649267e-11	1.506912e-10	2.596981e-10	1.082160e-10	4.082703e-10	7.776428e-11	2.685829e-10	-3.784963e-11	-1.897219e-11	3.818151e-11	-1.316033e-10	-1.659793e-11	-3.512516e-10	3.097123e-11	-2.509732e-10	-5.331709e-11	-2.597325e-10	-3.585568e-11	-1.568036e-10	-1.018340e-10	-1.213891e-10	-1.517975e-10	2.744006e-10	-2.194844e-10	9.271450e-11	-1.510969e-10	2.196359e-11	-7.273423e-11	-2.374247e-10	-1.178138e-10	-1.035329e-11	-2.074395e-10	8.930509e-11	-7.188106e-11	3.603942e-10	-1.607452e-10	9.622181e-11	-5.881966e-11	-1.102826e-10	-2.597826e-11	-1.936046e-10	-4.456597e-12	-5.976774e-11	-5.791293e-11	-3.980440e-11	-3.508679e-11	8.376793e-11	2.083332e-11	1.469064e-10	2.976310e-11	7.515340e-11	-1.400729e-11	5.227575e-11	1.627268e-10	-7.949058e-11	1.228367e-10	1.602177e-10	-9.285764e-11	3.294007e-11	
-1.348175e-12	-2.318241e-10	7.999022e-11	-1.441325e-10	1.182412e-10	-2.850960e-11	1.124110e-10	1.414096e-10	-5.158732e-11	1.723045e-10	-1.115203e-10	2.899426e-10	-3.110133e-11	3.083505e-11	4.963966e-11	1.866009e-11	-1.207107e-10	2.056312e-10	7.248753e-11	7.297182e-11	-6.346496e-11	-1.283012e-10	3.269919e-11	-1.772336e-11	-1.088028e-10	-2.618977e-10	-5.550255e-11	-8.376548e-11	-1.613389e-10	1.690902e-10	-1.229237e-10	1.692008e-10	-2.799398e-10	1.174969e-10	-2.470078e-10	3.745551e-10	-1.760792e-10	1.287328e-10	-2.342528e-10	2.143608e-10	-2.042648e-10	7.592685e-11	-3.045984e-10	4.692599e-11	-1.593841e-10	2.539325e-10	-6.010904e-11	2.417776e-10	2.329893e-11	2.712172e-10	-3.232689e-11	3.119538e-10	1.470217e-10	3.516431e-10	1.301221e-10	1.032160e-10	1.408904e-10	1.007525e-10	1.502887e-10	-2.213678e-10	1.713333e-10	8.030586e-11	-1.970749e-11	1.189784e-10	8.717354e-11	1.891945e-10	1.791730e-10	1.815986e-10	6.783065e-11	-9.217004e-11	6.191893e-11	-1.416748e-10	1.444996e-10	-2.503688e-11	-4.353457e-11	-7.681635e-11	-4.393642e-11	5.890219e-11	-4.489564e-11	-9.202848e-11	-1.661444e-11	-7.948736e-11	-2.112058e-11	-1.354435e-11	1.363958e-10	-5.087710e-11	9.342493e-11	-6.160317e-11	6.078948e-11	7.631799e-11	-5.963982e-12	-5.864625e-12	-6.832674e-11	3.231429e-11	-6.177953e-13	3.378930e-11	3.586258e-11	1.252744e-10	-5.316207e-11	1.526291e-10	1.161107e-11	4.645808e-11	4.862175e-12	1.180266e-10	-6.819765e-11	1.523639e-10	2.627740e-11	2.033555e-10	-5.178266e-11	2.594063e-10	-5.969655e-11	3.502197e-10	8.132297e-11	7.316699e-11	-1.577232e-12	3.650023e-11	-4.773370e-11	3.747229e-10	-9.965905e-11	1.238478e-11	-5.476336e-11	1.564349e-10	-6.603575e-11	9.702452e-11	-5.802431e-11	-6.428935e-11	
7.055266e-11	8.849801e-11	6.474398e-11	-1.245374e-10	-4.326171e-11	8.097518e-12	-9.034209e-11	-2.177630e-12	-1.875291e-11	3.367131e-11	-5.620743e-11	9.311786e-11	-1.047299e-10	3.080709e-11	1.039482e-10	-6.858093e-11	1.373580e-10	-1.660847e-11	7.559495e-11	2.163781e-10	6.017646e-11	1.463399e-10	-1.105389e-10	1.893928e-10	-8.088135e-11	1.182842e-11	-8.492455e-11	-5.848611e-11	-2.412564e-11	5.021547e-12	7.302273e-12	7.252646e-11	-4.519030e-12	8.912785e-11	-4.381580e-11	3.305391e-10	7.105387e-11	1.460594e-10	1.305441e-10	2.900889e-10	3.648664e-11	-3.020496e-12	7.186408e-11	-1.439747e-10	8.919831e-11	-4.829865e-12	-1.263157e-11	-4.458974e-10	2.574034e-11	-6.589771e-10	1.045066e-10	-8.254821e-11	-5.819743e-11	-1.018149e-12	-1.001329e-11	2.840656e-10	-3.188523e-11	8.211811e-12	1.733978e-10	3.204161e-11	1.392300e-10	2.414772e-10	3.352154e-11	9.328429e-11	-8.686852e-11	1.495870e-10	1.120923e-10	2.664535e-10	1.114136e-10	-4.798909e-11	1.383698e-10	1.387156e-10	9.804456e-11	3.350556e-10	2.986060e-13	1.517528e-10	-6.732483e-11	-6.320207e-11	-4.296992e-11	-1.726797e-10	-2.096804e-10	9.419810e-11	-9.645722e-11	1.367112e-10	6.525799e-12	-1.964668e-10	-1.305285e-10	8.060191e-11	-1.211090e-10	1.351116e-10	-1.044149e-10	-3.329875e-11	-2.244025e-10	-4.630945e-11	-2.779634e-10	7.755529e-12	-2.813657e-10	3.045613e-11	-1.852481e-10	-7.500620e-11	-1.504159e-10	-3.144787e-10	-4.357750e-11	-8.692925e-11	-1.498263e-10	-2.463689e-10	5.919388e-11	-7.262576e-11	1.498176e-10	-2.405354e-11	8.727453e-11	1.595515e-10	-1.099429e-10	3.237052e-11	3.551548e-11	-5.633804e-11	5.058545e-11	-2.322403e-10	-4.844274e-11	-2.218152e-10	8.253113e-11	-2.059805e-10	5.465149e-11	-2.003207e-11	-7.701293e-11	2.268166e-10	
-1.783773e-11	2.089941e-10	1.407241e-10	-1.624655e-10	8.357150e-11	-1.600315e-10	1.490593e-10	1.414019e-10	1.600829e-10	2.105225e-10	-1.086290e-10	-2.265099e-11	-1.379327e-10	-6.068858e-12	-2.526364e-10	2.128753e-11	-1.164716e-10	9.051576e-11	-7.354132e-11	-5.072503e-11	-1.515827e-10	2.729992e-11	-1.547284e-10	1.839699e-10	5.129535e-12	2.977505e-11	2.337664e-11	-1.371557e-10	-1.635695e-11	4.913387e-11	-9.214864e-11	-4.039783e-11	-1.381721e-10	4.022921e-10	-2.387258e-10	1.222926e-10	-4.042894e-10	1.902618e-11	-4.449818e-10	-4.027074e-11	-4.211793e-10	-1.929748e-10	-3.216493e-10	1.160138e-10	-1.639600e-10	1.527543e-10	-8.218004e-11	-1.218538e-10	6.563158e-11	2.847664e-10	-2.221494e-11	2.771496e-10	5.066279e-11	3.379540e-10	2.427991e-10	1.325905e-10	1.399249e-10	-9.360251e-11	-1.375351e-11	-1.979737e-10	2.729367e-11	-1.429079e-10	1.626891e-11	3.310445e-11	3.249540e-11	5.284634e-11	6.061987e-11	9.330603e-11	2.822618e-11	-9.020335e-11	1.414527e-10	-8.946023e-11	1.264529e-10	-4.201516e-12	1.336886e-10	3.954951e-11	-5.398406e-11	1.074626e-10	4.630477e-11	4.009873e-11	1.105617e-10	-1.003556e-10	1.266343e-10	1.258742e-10	2.073476e-10	1.614448e-10	1.033542e-10	1.656969e-10	-7.685936e-11	-1.026774e-10	2.839810e-11	-2.567856e-10	-4.700147e-11	-2.167222e-10	-5.036024e-11	2.589904e-11	9.072281e-11	-1.202297e-10	9.258527e-11	6.273068e-11	1.182537e-10	-8.932610e-11	9.111688e-11	-1.829074e-10	-3.570523e-11	6.862619e-11	-8.153287e-12	8.286036e-11	-2.128470e-11	1.204258e-10	6.604408e-11	-7.113781e-11	2.161524e-10	2.544787e-11	-5.673349e-11	-2.300259e-13	-1.249046e-10	2.999007e-11	2.315803e-11	-3.737117e-11	-6.922735e-11	2.154671e-10	-1.227733e-10	9.000251e-11	-4.693852e-11	-2.532982e-11	
-2.540595e-11	-1.284381e-10	6.727621e-11	-1.250417e-10	-3.056073e-11	-7.758581e-11	-6.046672e-11	3.703367e-11	6.935288e-12	6.077506e-11	-1.486570e-10	-1.100808e-10	-3.029596e-11	-6.898007e-11	2.091058e-11	-5.479351e-11	2.487935e-11	-8.935169e-11	-3.571598e-11	1.236010e-10	-6.115870e-13	9.375164e-11	-7.588813e-12	1.937889e-10	6.514935e-11	-1.979147e-11	1.577556e-11	-1.932557e-10	5.285939e-11	-3.447189e-11	6.565657e-12	1.463107e-10	-1.812576e-11	1.869212e-10	-1.219367e-10	3.782656e-10	-3.215043e-11	9.239681e-12	-6.632079e-11	1.239118e-10	-7.193398e-11	1.591546e-10	-5.897411e-11	1.036013e-10	7.716802e-12	5.092674e-12	1.653315e-11	-1.442661e-10	1.671742e-10	-2.115849e-10	1.642586e-10	2.880393e-11	-1.457770e-10	-5.812655e-11	-1.479147e-10	2.746924e-10	7.952085e-11	1.744031e-10	2.173957e-10	1.053398e-10	1.002504e-10	2.403153e-10	-6.335638e-11	8.444537e-11	6.489725e-11	-3.933698e-11	2.669533e-10	2.010179e-10	1.802159e-10	7.495841e-11	2.254957e-10	1.116363e-10	1.867800e-10	1.278755e-10	6.277656e-11	-1.872949e-12	-2.324523e-11	8.905937e-11	1.270653e-10	1.631321e-10	4.288382e-11	2.443102e-10	-6.244062e-11	2.491763e-10	-9.494209e-11	-1.040010e-10	-1.076513e-10	-1.822376e-10	-1.537976e-10	3.831644e-11	-2.942207e-11	4.403604e-11	-1.123154e-10	3.217912e-10	-1.862793e-10	-7.233788e-11	-1.973589e-10	-1.779777e-10	-2.322654e-10	-1.398105e-10	-1.350845e-10	-1.336514e-10	-1.860546e-10	-4.076841e-10	-1.443122e-10	-9.855460e-11	1.463506e-11	2.223170e-10	1.369282e-10	1.575188e-10	-6.426795e-11	-1.818650e-10	-1.368322e-11	-1.569630e-10	1.410180e-11	-3.842921e-11	1.337722e-11	5.917290e-11	-6.807325e-11	-1.235463e-10	-1.566196e-10	-1.644997e-10	-1.149512e-10	4.385079e-11	-1.530639e-10	3.292711e-10	
9.375661e-11	2.738252e-10	9.931634e-11	1.608340e-10	7.716033e-11	-1.537707e-10	8.771913e-11	-1.220820e-10	8.508326e-11	-9.392586e-11	-6.599447e-11	-1.027437e-10	-2.554867e-10	8.003421e-11	-2.134718e-10	-6.980787e-11	-9.877952e-11	-9.418473e-11	-1.113844e-10	-3.659980e-11	-2.689376e-10	-4.426934e-11	1.127967e-10	1.491607e-10	2.223142e-10	1.471520e-10	2.372539e-10	-1.302786e-10	2.247779e-10	-2.658767e-11	3.869037e-11	1.043866e-10	-1.720809e-10	3.851230e-10	-1.789034e-10	2.127644e-10	-3.758356e-10	9.991414e-11	-4.753613e-10	-2.115672e-10	-4.974376e-10	-5.348812e-10	-3.747623e-10	-3.161430e-10	-1.784234e-10	-3.126346e-10	-3.569564e-11	-1.913721e-10	1.210788e-11	1.112279e-10	-2.982457e-11	1.211531e-10	4.325589e-11	2.016523e-10	1.575122e-10	2.838929e-10	1.973659e-10	8.170688e-12	1.444495e-10	3.374551e-11	7.976375e-11	-2.266659e-10	7.495095e-11	-2.562294e-10	5.678098e-11	4.303594e-11	1.406458e-11	8.435887e-11	8.552929e-11	-2.561488e-10	1.081883e-10	-1.084746e-10	1.625861e-10	-1.842104e-10	7.664818e-11	3.339779e-11	-4.530401e-11	5.122762e-11	5.422285e-11	1.898283e-10	1.405654e-10	-8.814525e-11	1.139557e-11	3.169337e-10	9.614016e-11	1.327373e-10	5.750657e-11	3.306300e-11	-1.715048e-10	-7.581981e-11	-7.884043e-12	-2.850742e-10	3.331346e-11	-2.728963e-10	-5.802868e-11	9.958820e-11	1.580953e-10	-7.001169e-11	2.440980e-10	6.039859e-12	1.919829e-10	9.715775e-11	1.838559e-12	-6.899137e-12	-8.259383e-11	9.238436e-11	-2.389706e-11	3.934173e-11	-6.434283e-11	9.208324e-11	-1.075796e-10	4.506470e-12	-7.536080e-11	1.026267e-10	3.027101e-11	3.201489e-11	-2.650431e-12	-9.108378e-11	-2.567445e-11	-3.417381e-14	-8.069461e-11	-8.371368e-11	-7.442989e-11	-8.457595e-11	2.794907e-11	-1.488946e-10	
2.323940e-11	-1.006942e-10	7.019599e-11	1.931765e-10	1.628539e-10	-1.240244e-11	5.691577e-11	-5.256021e-11	2.981806e-11	9.114877e-11	-1.016043e-10	1.375746e-10	-7.333215e-11	8.259525e-12	-3.184351e-11	9.809897e-11	-2.121172e-13	2.215623e-11	9.798498e-11	-8.873024e-11	6.008619e-11	-1.182425e-10	-5.201376e-11	-2.031330e-10	-8.724905e-11	-4.625294e-11	2.543728e-12	2.229773e-10	6.147613e-11	3.198110e-10	4.804647e-11	9.640131e-11	1.010441e-11	7.401001e-11	3.886413e-12	1.099150e-10	-6.456434e-11	-1.229022e-11	8.191628e-11	1.747185e-10	-4.928371e-11	2.341695e-10	-4.456826e-11	1.212336e-10	-2.301486e-11	2.366666e-10	4.899649e-11	1.813784e-10	1.225765e-10	-1.511486e-10	-3.068382e-11	5.229225e-11	-1.698035e-10	-1.084956e-11	-1.109100e-10	1.004802e-10	-1.698135e-12	1.779009e-10	6.047074e-11	3.384077e-11	1.381218e-10	1.172481e-11	1.949307e-10	7.504323e-11	2.755930e-10	1.396182e-11	3.210014e-10	-6.840894e-11	2.835554e-10	-4.122456e-11	2.896649e-10	1.682171e-10	3.859162e-10	2.228923e-11	2.372564e-10	-1.623675e-11	-6.124503e-11	8.312783e-11	6.368204e-11	1.036699e-10	6.319795e-11	9.540014e-11	-1.568956e-10	1.166752e-10	-7.472258e-11	-2.153306e-10	-1.473077e-10	-3.189201e-10	-1.324179e-10	-1.159655e-10	-9.388267e-11	3.167729e-10	-7.943771e-11	2.977524e-10	2.689530e-12	-2.550514e-11	-6.240681e-11	-1.010839e-10	-3.341974e-10	-2.763829e-10	-1.987342e-10	-2.336253e-10	-2.276247e-10	1.926765e-10	-1.067919e-10	2.026100e-10	-1.349835e-10	2.722938e-10	-9.596844e-12	1.635762e-10	1.311854e-10	-2.798769e-10	1.932322e-10	-2.797068e-10	9.230959e-11	1.895190e-10	-4.059205e-11	4.987042e-11	-7.573458e-11	-2.560322e-10	-1.748440e-10	-4.038971e-10	-2.118342e-10	1.645648e-10	-1.759337e-10	2.544711e-10	
1.780580e-11	1.341934e-10	2.180156e-10	-8.990304e-11	1.945026e-10	-4.178367e-10	1.016937e-10	-2.984898e-10	-5.404901e-11	-5.867373e-11	-1.141328e-11	-4.128112e-11	-3.565228e-11	1.560282e-11	-1.270175e-10	-1.335010e-10	-1.536462e-10	6.376058e-11	-2.635051e-10	1.372787e-10	-9.190561e-11	3.367910e-10	1.405140e-10	1.603675e-10	2.171857e-10	1.600840e-11	2.264626e-10	-2.501189e-10	2.203656e-10	-3.648447e-10	-8.459776e-11	-1.732060e-10	-9.304189e-11	1.720716e-10	-1.468239e-10	-3.635486e-12	-2.988007e-10	-2.005543e-10	-3.868078e-10	-3.356284e-10	-3.134260e-10	-1.854927e-10	-4.401466e-10	-4.441341e-10	-1.889174e-10	-3.670711e-10	1.627863e-11	-1.483437e-10	-1.283491e-10	-7.197469e-11	-4.578484e-11	1.018309e-10	9.203862e-11	1.937719e-10	2.358628e-10	2.563221e-11	3.584528e-10	-1.230878e-10	3.686846e-10	-2.579081e-10	3.254232e-10	-1.603182e-10	2.181505e-10	1.471545e-11	1.717949e-10	-2.193057e-11	2.041845e-10	1.192304e-10	1.086863e-10	7.789584e-11	8.423708e-11	-4.960465e-11	7.777033e-11	4.965412e-12	6.523503e-11	1.253830e-10	-5.574485e-11	2.210985e-10	-4.624605e-12	2.462228e-10	-1.584418e-11	1.290994e-10	-4.562860e-11	1.125424e-10	7.074114e-13	1.045624e-11	-7.776610e-12	-2.411905e-10	-7.941284e-11	-1.370553e-10	7.904383e-11	-3.262470e-10	1.656943e-11	-4.050486e-10	2.574771e-11	-2.203140e-11	1.255204e-10	1.997346e-10	7.636099e-11	-3.497626e-11	-6.783809e-11	-1.582968e-10	-3.739463e-11	8.470400e-11	-2.175794e-10	-7.036322e-12	-1.105151e-10	1.389348e-10	-6.690061e-11	6.721527e-11	-2.005355e-10	1.743135e-10	-1.162369e-10	2.027186e-10	-8.506969e-12	1.018020e-10	-8.666822e-11	7.506122e-12	-4.574487e-11	7.092459e-12	8.306077e-12	-1.229937e-10	3.691992e-11	-1.289943e-10	5.993904e-12	5.619612e-11	
